team_name,country_code,confederation,fifa_rank,fifa_points,wins_last_10_matches,losses_last_10_matches,draws_last_10_matches,win_rate_last_year,goals_scored_avg,goals_conceded_avg,clean_sheets_last_10,shots_per_game,shots_on_target_ratio,avg_player_rating,star_players_count,market_value_million_eur,experience_avg_caps,coach_experience_years,recent_form_score,possession_avg,passing_accuracy,host_advantage,travel_distance_avg,climate_similarity_score,winner,points_per_match_last_10,goal_difference_avg,performance_index,value_per_cap,dominance_score,shot_quality,defensive_solidity,rank_tier,log_market_value,conf_AFC,conf_CAF,conf_CONCACAF,conf_CONMEBOL,conf_OFC,conf_UEFA,rank_Developing,rank_Elite,rank_Mid,rank_Strong
Ukraine,UKR,UEFA,44,1590.5,4,7,0,0.307,1.23,1.78,1,8.1,0.251,75.1,0,330.0,20,8,4.8,41.4,74.6,0,6.7,0.58,0,1.0909090909090908,-0.55,46.154999999999994,16.5,58.0,2.0331,0.1,Developing,5.802118375377063,False,False,False,False,False,True,True,False,False,False
Serbia,SRB,UEFA,35,1613.3,3,3,4,0.493,1.61,0.87,1,11.3,0.401,78.3,2,394.0,28,14,4.9,51.8,78.2,0,5.8,0.68,1,1.3,0.7400000000000001,49.485,14.071428571428571,65.0,4.531300000000001,0.1,Mid,5.978885764901122,False,False,False,False,False,True,False,False,True,False
Portugal,POR,UEFA,18,1676.5,7,2,1,0.696,2.18,0.99,5,16.6,0.462,84.5,4,667.0,48,14,6.8,56.3,83.6,0,5.3,0.74,1,2.2,1.1900000000000002,60.335,13.895833333333334,69.94999999999999,7.669200000000001,0.5,Strong,6.504288173536645,False,False,False,False,False,True,False,False,False,True
Paraguay,PAR,CONMEBOL,28,1568.8,1,7,2,0.213,0.85,2.01,2,9.0,0.248,72.4,0,342.0,29,4,2.8,41.0,77.8,0,7.5,0.78,1,0.5,-1.1599999999999997,37.27,11.793103448275861,59.4,2.232,0.2,Mid,5.8377304471659395,False,False,False,True,False,False,False,False,True,False
England,ENG,UEFA,6,1939.0,7,2,1,0.782,2.25,0.94,6,16.6,0.473,83.5,5,1187.0,55,23,8.2,63.4,87.5,0,5.1,0.61,0,2.2,1.31,65.745,21.581818181818182,75.45,7.8518,0.6,Elite,7.080026499922591,False,False,False,False,False,True,False,True,False,False
Switzerland,SUI,UEFA,30,1609.3,6,5,0,0.599,1.37,1.39,2,9.6,0.417,80.9,2,337.0,38,15,4.9,48.9,76.8,0,5.4,0.57,0,1.6363636363636365,-0.019999999999999796,51.455000000000005,8.868421052631579,62.849999999999994,4.0032,0.2,Mid,5.823045895483019,False,False,False,False,False,True,False,False,True,False
Portugal,POR,UEFA,9,1765.3,5,3,2,0.612,1.4,0.95,3,15.9,0.354,85.3,3,675.0,44,11,5.6,56.7,87.7,0,6.6,0.66,1,1.7,0.44999999999999996,55.574999999999996,15.340909090909092,72.2,5.6286,0.3,Elite,6.516193076042964,False,False,False,False,False,True,False,True,False,False
Portugal,POR,UEFA,11,1729.5,8,1,1,0.612,1.65,1.03,2,15.0,0.419,82.6,2,694.0,38,6,7.5,56.0,88.2,0,5.9,0.55,0,2.5,0.6199999999999999,61.279999999999994,18.263157894736842,72.1,6.285,0.2,Strong,6.543911845564792,False,False,False,False,False,True,False,False,False,True
Brazil,BRA,CONMEBOL,2,1948.0,6,0,4,0.753,2.34,0.92,6,15.0,0.52,86.3,5,902.0,44,22,9.9,67.6,88.2,0,7.9,0.72,1,2.2,1.42,72.38499999999999,20.5,77.9,7.800000000000001,0.6,Elite,6.805722553416985,False,False,False,True,False,False,False,True,False,False
Qatar,QAT,AFC,45,1587.2,3,5,2,0.3,0.6,1.49,0,7.3,0.305,75.7,2,250.0,18,10,3.4,40.3,79.5,0,13.7,0.63,0,1.1,-0.89,41.395,13.88888888888889,59.9,2.2264999999999997,0.0,Developing,5.5254529391317835,True,False,False,False,False,False,True,False,False,False
Peru,PER,CONMEBOL,30,1551.5,1,4,5,0.443,0.78,2.07,0,7.7,0.269,70.4,0,275.0,33,6,2.3,40.4,77.3,0,6.1,0.65,1,0.8,-1.2899999999999998,37.12,8.333333333333334,58.849999999999994,2.0713000000000004,0.0,Mid,5.62040086571715,False,False,False,True,False,False,False,False,True,False
Austria,AUT,UEFA,26,1663.1,3,4,3,0.547,1.38,0.95,4,9.9,0.363,80.8,1,388.0,45,6,2.8,54.0,76.7,0,7.5,0.63,1,1.2,0.42999999999999994,43.55,8.622222222222222,65.35,3.5937,0.4,Mid,5.963579343618446,False,False,False,False,False,True,False,False,True,False
England,ENG,UEFA,8,1840.0,7,0,3,0.841,2.46,0.75,6,15.9,0.525,86.8,3,1174.0,45,11,9.9,64.0,87.8,0,7.7,0.74,0,2.4,1.71,73.44,26.08888888888889,75.9,8.3475,0.6,Elite,7.069023426578259,False,False,False,False,False,True,False,True,False,False
USA,USA,CONCACAF,25,1715.9,6,4,0,0.439,1.02,1.1,1,10.3,0.352,74.9,0,344.0,31,5,5.2,53.9,83.4,1,1.4,0.94,0,1.8,-0.08000000000000007,48.805,11.096774193548388,68.65,3.6256,0.1,Mid,5.84354441703136,False,False,True,False,False,False,False,False,True,False
Croatia,CRO,UEFA,6,1747.9,6,3,1,0.644,1.62,1.16,3,13.7,0.419,82.2,2,567.0,52,18,5.5,58.8,86.5,0,8.5,0.72,1,1.9,0.4600000000000002,54.459999999999994,10.903846153846153,72.65,5.7402999999999995,0.3,Elite,6.342121418721152,False,False,False,False,False,True,False,True,False,False
Australia,AUS,AFC,29,1535.7,4,4,2,0.408,1.2,1.01,4,9.4,0.356,79.3,3,286.0,29,10,6.5,51.0,81.5,0,10.0,0.32,1,1.4,0.18999999999999995,54.584999999999994,9.862068965517242,66.25,3.3464,0.4,Mid,5.659482215759621,True,False,False,False,False,False,False,False,True,False
Poland,POL,UEFA,28,1580.6,5,4,1,0.517,1.21,1.43,3,9.8,0.391,78.8,1,256.0,35,14,6.3,46.1,77.6,0,5.7,0.63,0,1.6,-0.21999999999999997,54.8,7.314285714285714,61.849999999999994,3.8318000000000003,0.3,Mid,5.54907608489522,False,False,False,False,False,True,False,False,True,False
Mexico,MEX,CONCACAF,16,1615.5,6,3,1,0.542,1.57,0.89,1,13.5,0.378,77.3,2,280.0,41,6,4.0,49.1,83.7,1,2.4,0.72,1,1.9,0.68,46.474999999999994,6.829268292682927,66.4,5.103,0.1,Strong,5.638354669333745,False,False,True,False,False,False,False,False,False,True
Portugal,POR,UEFA,16,1659.7,5,2,3,0.689,1.77,1.15,5,13.4,0.427,86.0,2,464.0,42,15,6.5,54.0,88.5,0,6.3,0.55,0,1.8,0.6200000000000001,59.739999999999995,11.047619047619047,71.25,5.7218,0.5,Strong,6.142037405587356,False,False,False,False,False,True,False,False,False,True
Turkey,TUR,UEFA,39,1427.1,2,7,1,0.256,0.71,1.81,2,9.4,0.252,77.0,2,284.0,15,2,3.2,47.6,76.5,0,7.7,0.48,1,0.7,-1.1,40.71,18.933333333333334,62.05,2.3688000000000002,0.2,Developing,5.652489180268651,False,False,False,False,False,True,True,False,False,False
Spain,ESP,UEFA,1,1892.4,8,0,2,0.664,2.4,0.41,5,18.4,0.455,85.1,3,825.0,48,23,8.3,66.3,88.7,0,8.8,0.45,0,2.6,1.99,65.475,17.1875,77.5,8.372,0.5,Elite,6.716594773520978,False,False,False,False,False,True,False,True,False,False
Uruguay,URU,CONMEBOL,17,1740.7,6,3,1,0.643,1.97,1.12,3,16.4,0.43,81.7,4,522.0,53,15,7.0,51.3,87.5,0,6.1,0.63,1,1.9,0.8499999999999999,59.525,9.849056603773585,69.4,7.052,0.3,Strong,6.259581464064923,False,False,False,True,False,False,False,False,False,True
Denmark,DEN,UEFA,31,1653.3,6,2,2,0.402,1.23,1.08,1,9.2,0.306,76.0,1,524.0,38,4,5.5,54.1,83.3,0,5.6,0.46,0,2.0,0.1499999999999999,49.87,13.789473684210526,68.7,2.8152,0.1,Mid,6.263398262591624,False,False,False,False,False,True,False,False,True,False
Portugal,POR,UEFA,10,1782.4,8,2,0,0.638,2.2,0.89,4,16.9,0.478,84.6,2,714.0,52,16,7.5,51.7,81.0,0,6.1,0.48,0,2.4,1.31,62.24,13.73076923076923,66.35,8.078199999999999,0.4,Elite,6.5722825426940075,False,False,False,False,False,True,False,True,False,False
Senegal,SEN,CAF,25,1574.1,4,4,2,0.556,1.11,0.87,3,12.5,0.33,80.4,2,376.0,32,5,2.8,52.8,75.7,0,8.3,0.34,1,1.4,0.2400000000000001,43.5,11.75,64.25,4.125,0.3,Mid,5.932245187448011,False,True,False,False,False,False,False,False,True,False
Senegal,SEN,CAF,21,1653.5,3,3,4,0.504,1.26,0.89,2,13.1,0.338,77.2,3,482.0,28,6,4.2,47.1,84.5,0,7.3,0.26,1,1.3,0.37,46.76,17.214285714285715,65.8,4.4278,0.2,Mid,6.180016653652572,False,True,False,False,False,False,False,False,True,False
Honduras,HON,CONCACAF,29,1542.1,4,4,2,0.275,1.0,1.89,0,9.6,0.356,70.4,0,240.0,26,9,4.9,44.0,72.6,0,2.2,0.78,1,1.4,-0.8899999999999999,44.540000000000006,9.23076923076923,58.3,3.4175999999999997,0.0,Mid,5.484796933490655,False,False,True,False,False,False,False,False,True,False
Belgium,BEL,UEFA,10,1736.5,8,1,1,0.55,2.18,0.82,3,15.8,0.4,84.3,4,458.0,43,19,5.9,57.5,88.7,0,7.3,0.58,1,2.5,1.3600000000000003,55.655,10.651162790697674,73.1,6.32,0.3,Elite,6.129050210060545,False,False,False,False,False,True,False,True,False,False
China,CHN,AFC,44,1494.1,1,7,2,0.203,1.06,1.6,0,7.4,0.319,74.4,1,246.0,22,5,2.3,42.4,72.5,0,11.9,0.32,0,0.5,-0.54,36.12,11.181818181818182,57.45,2.3606000000000003,0.0,Developing,5.5093883366279774,True,False,False,False,False,False,True,False,False,False
Sweden,SWE,UEFA,21,1684.1,3,5,2,0.574,1.33,1.27,1,11.9,0.317,74.2,3,523.0,36,5,4.6,53.1,80.1,0,8.6,0.59,0,1.1,0.06000000000000005,47.809999999999995,14.527777777777779,66.6,3.7723,0.1,Mid,6.261491684321042,False,False,False,False,False,True,False,False,True,False
Netherlands,NED,UEFA,16,1743.9,8,2,0,0.675,1.98,0.73,3,12.4,0.351,80.1,4,697.0,41,19,7.9,58.6,80.6,0,6.9,0.53,0,2.4,1.25,62.435,17.0,69.6,4.3524,0.3,Strong,6.548219102762372,False,False,False,False,False,True,False,False,False,True
Senegal,SEN,CAF,14,1596.9,5,3,2,0.496,1.59,1.08,4,9.8,0.302,79.5,2,292.0,41,3,5.8,52.6,82.7,0,10.9,0.33,0,1.7,0.51,53.085,7.121951219512195,67.65,2.9596,0.4,Strong,5.680172609017068,False,True,False,False,False,False,False,False,False,True
Ecuador,ECU,CONMEBOL,32,1594.0,5,5,0,0.513,1.49,1.5,2,11.1,0.37,75.5,1,291.0,45,15,4.4,50.4,83.6,0,7.1,0.6,1,1.5,-0.010000000000000009,46.955000000000005,6.466666666666667,67.0,4.107,0.2,Mid,5.676753802268282,False,False,False,True,False,False,False,False,True,False
Cameroon,CMR,CAF,29,1540.8,1,7,2,0.375,1.07,1.72,0,7.4,0.263,71.1,2,377.0,27,8,3.1,43.6,75.6,0,10.2,0.31,0,0.5,-0.6499999999999999,39.485,13.962962962962964,59.599999999999994,1.9462000000000002,0.0,Mid,5.934894195619588,False,True,False,False,False,False,False,False,True,False
France,FRA,UEFA,3,1926.1,6,2,2,0.823,2.38,0.53,3,14.2,0.462,88.3,5,714.0,62,21,7.8,59.9,88.5,0,6.5,0.51,1,2.0,1.8499999999999999,66.435,11.516129032258064,74.2,6.5604,0.3,Elite,6.5722825426940075,False,False,False,False,False,True,False,True,False,False
Serbia,SRB,UEFA,35,1649.2,3,5,2,0.519,1.1,0.92,1,12.2,0.353,74.7,3,480.0,36,12,6.5,50.1,77.4,0,5.7,0.7,1,1.1,0.18000000000000005,54.084999999999994,13.333333333333334,63.75,4.3065999999999995,0.1,Mid,6.175867270105761,False,False,False,False,False,True,False,False,True,False
Denmark,DEN,UEFA,30,1609.8,5,2,3,0.445,1.32,0.93,4,12.9,0.301,74.9,1,324.0,33,5,4.5,53.3,76.5,0,8.7,0.6,0,1.8,0.39,46.415000000000006,9.818181818181818,64.9,3.8829,0.4,Mid,5.783825182329737,False,False,False,False,False,True,False,False,True,False
Peru,PER,CONMEBOL,46,1594.6,2,7,1,0.376,0.94,1.29,0,9.3,0.224,73.8,1,200.0,25,2,2.0,40.1,77.9,0,7.1,0.74,1,0.7,-0.3500000000000001,36.589999999999996,8.0,59.0,2.0832,0.0,Developing,5.303304908059076,False,False,False,True,False,False,True,False,False,False
Belgium,BEL,UEFA,18,1822.2,5,1,4,0.607,1.87,0.91,5,13.7,0.404,79.4,3,579.0,50,18,6.9,59.0,81.5,0,5.4,0.7,0,1.9,0.9600000000000001,58.01,11.58,70.25,5.5348,0.5,Strong,6.363028103540465,False,False,False,False,False,True,False,False,False,True
Qatar,QAT,AFC,48,1550.9,4,5,1,0.251,0.9,2.16,2,7.6,0.27,76.8,0,296.0,29,5,5.2,45.1,74.0,0,9.4,0.38,0,1.3,-1.2600000000000002,47.589999999999996,10.206896551724139,59.55,2.052,0.2,Developing,5.6937321388027,True,False,False,False,False,False,True,False,False,False
Serbia,SRB,UEFA,25,1534.9,4,3,3,0.507,1.13,1.24,3,10.7,0.354,80.3,2,499.0,40,14,5.7,54.8,77.5,0,8.0,0.63,1,1.5,-0.1100000000000001,53.12499999999999,12.475,66.15,3.7877999999999994,0.3,Mid,6.214608098422191,False,False,False,False,False,True,False,False,True,False
Croatia,CRO,UEFA,14,1750.4,5,2,3,0.638,1.66,1.13,3,14.7,0.451,83.7,2,661.0,37,16,5.7,50.9,86.4,0,5.8,0.67,1,1.8,0.53,55.625,17.864864864864863,68.65,6.6297,0.3,Strong,6.495265555937008,False,False,False,False,False,True,False,False,False,True
Poland,POL,UEFA,26,1670.3,6,3,1,0.51,1.27,1.39,2,9.1,0.357,74.6,1,263.0,45,3,6.5,54.2,81.3,0,5.1,0.7,0,1.9,-0.11999999999999988,53.96,5.844444444444444,67.75,3.2487,0.2,Mid,5.575949103146316,False,False,False,False,False,True,False,False,True,False
Serbia,SRB,UEFA,32,1714.0,5,3,2,0.578,1.09,1.02,3,10.6,0.388,79.2,2,358.0,33,6,4.6,53.2,77.2,0,6.7,0.47,0,1.7,0.07000000000000006,49.599999999999994,10.848484848484848,65.2,4.1128,0.3,Mid,5.883322388488279,False,False,False,False,False,True,False,False,True,False
Austria,AUT,UEFA,25,1689.6,5,4,1,0.584,1.62,1.14,2,12.0,0.41,78.1,3,491.0,40,14,6.5,46.8,84.0,0,8.2,0.74,0,1.6,0.4800000000000002,55.925,12.275,65.4,4.92,0.2,Mid,6.198478716492308,False,False,False,False,False,True,False,False,True,False
Ghana,GHA,CAF,29,1545.8,3,5,2,0.231,1.07,1.56,2,9.2,0.313,75.2,2,253.0,19,2,3.7,48.5,71.8,0,10.4,0.31,0,1.1,-0.49,41.580000000000005,13.31578947368421,60.15,2.8796,0.2,Mid,5.537334267018537,False,True,False,False,False,False,False,False,True,False
Sweden,SWE,UEFA,19,1642.7,6,2,2,0.474,1.69,1.4,2,9.1,0.333,77.1,1,292.0,39,3,6.7,55.3,75.5,0,8.0,0.48,1,2.0,0.29000000000000004,55.175,7.487179487179487,65.4,3.0303,0.2,Strong,5.680172609017068,False,False,False,False,False,True,False,False,False,True
Turkey,TUR,UEFA,48,1482.9,1,6,3,0.233,1.16,1.2,1,8.5,0.285,71.0,1,320.0,20,10,3.1,41.0,78.8,0,5.4,0.48,1,0.6,-0.040000000000000036,38.029999999999994,16.0,59.9,2.4225,0.1,Developing,5.771441123130016,False,False,False,False,False,True,True,False,False,False
Poland,POL,UEFA,28,1532.4,6,5,0,0.515,1.06,1.22,3,12.2,0.374,79.6,2,397.0,29,7,5.1,50.6,84.9,0,7.4,0.52,0,1.6363636363636365,-0.15999999999999992,50.85999999999999,13.689655172413794,67.75,4.562799999999999,0.3,Mid,5.986452005284438,False,False,False,False,False,True,False,False,True,False
Peru,PER,CONMEBOL,43,1563.6,2,6,2,0.266,0.8,2.03,1,7.3,0.282,72.0,0,258.0,29,1,4.6,41.8,71.1,0,4.6,0.7,0,0.8,-1.2299999999999998,43.959999999999994,8.89655172413793,56.449999999999996,2.0585999999999998,0.1,Developing,5.556828061699537,False,False,False,True,False,False,True,False,False,False
Sweden,SWE,UEFA,18,1566.0,4,4,2,0.53,1.04,1.49,3,11.2,0.389,79.5,1,271.0,26,4,6.6,50.0,77.2,0,8.2,0.51,1,1.4,-0.44999999999999996,56.224999999999994,10.423076923076923,63.6,4.3568,0.3,Strong,5.605802066295998,False,False,False,False,False,True,False,False,False,True
Belgium,BEL,UEFA,18,1826.5,5,2,3,0.713,2.09,1.04,2,13.9,0.423,85.5,3,776.0,47,9,5.3,51.1,87.9,0,6.3,0.56,1,1.8,1.0499999999999998,55.605,16.51063829787234,69.5,5.8797,0.2,Strong,6.655440350367647,False,False,False,False,False,True,False,False,False,True
USA,USA,CONCACAF,33,1686.3,6,5,0,0.423,1.58,1.27,1,11.6,0.41,79.9,3,377.0,29,10,5.9,52.0,76.8,1,2.1,0.75,1,1.6363636363636365,0.31000000000000005,52.845,13.0,64.4,4.755999999999999,0.1,Mid,5.934894195619588,False,False,True,False,False,False,False,False,True,False
Senegal,SEN,CAF,16,1505.8,6,2,2,0.488,1.33,1.24,4,10.1,0.391,74.6,2,346.0,28,13,5.0,46.8,75.6,0,10.4,0.53,1,2.0,0.09000000000000008,48.49,12.357142857142858,61.199999999999996,3.9491,0.4,Strong,5.849324779946859,False,True,False,False,False,False,False,False,False,True
Nigeria,NGA,CAF,30,1541.6,3,6,1,0.339,0.78,2.09,0,8.3,0.329,70.4,1,312.0,15,9,3.8,41.7,71.2,0,9.9,0.3,0,1.0,-1.3099999999999998,41.33,20.8,56.45,2.7307000000000006,0.0,Mid,5.746203190540153,False,True,False,False,False,False,False,False,True,False
Argentina,ARG,CONMEBOL,5,1893.8,8,1,1,0.654,1.94,0.62,5,17.6,0.408,89.0,3,808.0,52,15,9.6,65.1,93.5,0,4.2,0.75,1,2.5,1.3199999999999998,71.29,15.538461538461538,79.3,7.1808000000000005,0.5,Elite,6.695798917058491,False,False,False,True,False,False,False,True,False,False
Belgium,BEL,UEFA,17,1743.7,7,3,0,0.58,2.01,0.84,2,13.4,0.452,80.6,3,840.0,53,17,6.4,57.4,82.7,0,7.9,0.62,1,2.1,1.17,56.41,15.849056603773585,70.05,6.0568,0.2,Strong,6.734591659972948,False,False,False,False,False,True,False,False,False,True
Cameroon,CMR,CAF,49,1510.4,2,4,4,0.206,1.01,1.94,2,7.3,0.227,73.9,2,263.0,20,2,2.6,42.0,72.4,0,8.2,0.41,1,1.0,-0.9299999999999999,37.025000000000006,13.15,57.2,1.6571,0.2,Developing,5.575949103146316,False,True,False,False,False,False,True,False,False,False
Spain,ESP,UEFA,8,1911.1,9,1,0,0.788,2.0,0.99,6,16.1,0.548,88.0,4,706.0,52,16,8.6,57.4,88.5,0,8.7,0.75,1,2.7,1.01,68.77999999999999,13.576923076923077,72.95,8.8228,0.6,Elite,6.561030665896573,False,False,False,False,False,True,False,True,False,False
England,ENG,UEFA,3,1844.0,8,1,1,0.674,2.07,0.9,5,15.0,0.403,87.7,4,1051.0,40,12,8.3,61.0,86.6,0,5.4,0.45,1,2.5,1.17,66.485,26.275,73.8,6.045,0.5,Elite,6.9584483932976555,False,False,False,False,False,True,False,True,False,False
South Korea,KOR,AFC,23,1658.0,5,4,1,0.406,1.43,1.2,2,12.6,0.357,74.1,2,251.0,34,15,4.9,48.5,81.6,0,12.5,0.39,0,1.6,0.22999999999999998,47.144999999999996,7.382352941176471,65.05,4.4982,0.2,Mid,5.529429087511423,True,False,False,False,False,False,False,False,True,False
New Zealand,NZL,OFC,36,1444.4,1,4,5,0.316,0.74,1.97,0,6.5,0.259,70.4,0,295.0,19,4,5.1,48.5,73.9,0,13.2,0.42,0,0.8,-1.23,45.64999999999999,15.526315789473685,61.2,1.6835,0.0,Developing,5.69035945432406,False,False,False,False,True,False,True,False,False,False
South Korea,KOR,AFC,20,1703.8,4,5,1,0.469,1.3,1.06,1,9.9,0.372,76.9,1,497.0,27,15,6.3,52.0,79.2,0,14.0,0.56,1,1.3,0.24,53.655,18.40740740740741,65.6,3.6828000000000003,0.1,Strong,6.210600077024653,True,False,False,False,False,False,False,False,False,True
Paraguay,PAR,CONMEBOL,36,1540.1,3,4,3,0.328,0.53,1.72,2,10.3,0.312,75.1,1,358.0,23,9,3.8,44.6,74.5,0,7.8,0.6,0,1.2,-1.19,42.864999999999995,15.565217391304348,59.55,3.2136,0.2,Developing,5.883322388488279,False,False,False,True,False,False,True,False,False,False
Jamaica,JAM,CONCACAF,44,1517.3,1,6,3,0.31,0.81,1.25,0,9.7,0.35,75.3,0,352.0,21,7,5.3,48.0,70.9,0,0.9,0.94,0,0.6,-0.43999999999999995,48.005,16.761904761904763,59.45,3.3949999999999996,0.0,Developing,5.8664680569332965,False,False,True,False,False,False,True,False,False,False
Netherlands,NED,UEFA,10,1687.8,5,1,4,0.634,1.89,0.83,3,16.1,0.45,81.4,2,598.0,51,8,5.9,54.5,83.8,0,5.2,0.58,1,1.9,1.06,55.480000000000004,11.72549019607843,69.15,7.245000000000001,0.3,Elite,6.395261598115449,False,False,False,False,False,True,False,True,False,False
Jamaica,JAM,CONCACAF,37,1582.7,2,5,3,0.241,0.94,1.86,2,8.1,0.327,70.8,1,282.0,34,1,5.2,46.8,76.1,0,2.9,0.95,0,0.9,-0.9200000000000002,45.39,8.294117647058824,61.449999999999996,2.6487,0.2,Developing,5.645446897643238,False,False,True,False,False,False,True,False,False,False
Denmark,DEN,UEFA,23,1685.7,4,4,2,0.518,1.42,1.0,4,12.7,0.359,76.1,3,461.0,34,5,5.2,48.8,79.6,0,7.7,0.67,0,1.4,0.41999999999999993,50.01499999999999,13.558823529411764,64.19999999999999,4.5592999999999995,0.4,Mid,6.135564891081739,False,False,False,False,False,True,False,False,True,False
Qatar,QAT,AFC,32,1556.6,3,5,2,0.319,1.02,2.11,0,10.0,0.357,74.9,0,278.0,29,9,4.4,40.1,74.9,0,11.1,0.64,0,1.1,-1.0899999999999999,44.805,9.586206896551724,57.5,3.57,0.0,Mid,5.631211781821365,True,False,False,False,False,False,False,False,True,False
Cameroon,CMR,CAF,36,1509.2,4,4,2,0.442,0.54,1.79,0,8.4,0.298,77.0,1,294.0,29,1,3.4,40.7,79.8,0,10.9,0.29,0,1.4,-1.25,43.27,10.137931034482758,60.25,2.5032,0.0,Developing,5.68697535633982,False,True,False,False,False,False,True,False,False,False
Croatia,CRO,UEFA,15,1810.4,5,2,3,0.595,1.67,0.71,3,13.1,0.387,85.4,2,513.0,40,10,6.9,54.4,81.7,0,8.7,0.59,1,1.8,0.96,59.99000000000001,12.825,68.05,5.0697,0.3,Strong,6.2422232654551655,False,False,False,False,False,True,False,False,False,True
Argentina,ARG,CONMEBOL,6,1823.7,6,2,2,0.662,2.18,0.45,5,17.7,0.543,83.1,5,964.0,51,8,8.3,66.8,90.1,0,5.7,0.75,0,2.0,1.7300000000000002,64.75500000000001,18.901960784313726,78.44999999999999,9.6111,0.5,Elite,6.872128101338986,False,False,False,True,False,False,False,True,False,False
New Zealand,NZL,OFC,42,1575.6,4,4,2,0.38,0.75,1.23,0,7.9,0.284,71.1,1,268.0,25,3,3.8,46.5,73.7,0,14.7,0.46,0,1.4,-0.48,41.98499999999999,10.72,60.1,2.2436,0.0,Developing,5.594711379601839,False,False,False,False,True,False,True,False,False,False
England,ENG,UEFA,2,1950.1,7,0,3,0.806,2.57,0.45,6,15.1,0.465,86.1,3,1120.0,61,21,8.3,59.9,88.1,0,5.8,0.5,1,2.4,2.1199999999999997,67.245,18.360655737704917,74.0,7.0215000000000005,0.6,Elite,7.02197642307216,False,False,False,False,False,True,False,True,False,False
New Zealand,NZL,OFC,45,1425.3,3,6,1,0.287,0.73,1.8,1,7.4,0.306,74.5,0,373.0,15,4,5.5,43.9,75.7,0,12.4,0.52,1,1.0,-1.07,48.195,24.866666666666667,59.8,2.2644,0.1,Developing,5.924255797414532,False,False,False,False,True,False,True,False,False,False
Wales,WAL,UEFA,46,1445.5,1,4,5,0.342,0.92,2.01,2,7.1,0.228,75.5,1,261.0,35,7,5.0,41.7,74.8,0,6.4,0.67,0,0.8,-1.0899999999999999,47.345,7.457142857142857,58.25,1.6188,0.2,Developing,5.568344503761097,False,False,False,False,False,True,True,False,False,False
Ghana,GHA,CAF,43,1413.1,4,5,1,0.262,0.65,1.43,2,7.9,0.252,71.5,2,270.0,31,9,2.3,40.7,71.3,0,10.3,0.45,0,1.3,-0.7799999999999999,35.69499999999999,8.709677419354838,56.0,1.9908000000000001,0.2,Developing,5.602118820879701,False,True,False,False,False,False,True,False,False,False
China,CHN,AFC,31,1555.9,4,6,0,0.42,1.26,1.26,2,9.6,0.353,71.8,0,252.0,29,6,4.7,48.6,75.3,0,8.7,0.45,0,1.2,0.0,45.78,8.689655172413794,61.95,3.3888,0.2,Mid,5.53338948872752,True,False,False,False,False,False,False,False,True,False
New Zealand,NZL,OFC,42,1433.2,4,7,0,0.428,1.13,1.38,1,8.7,0.327,73.9,0,341.0,27,4,3.7,46.4,73.6,0,12.1,0.43,1,1.0909090909090908,-0.25,43.095000000000006,12.62962962962963,60.0,2.8449,0.1,Developing,5.834810737062605,False,False,False,False,True,False,True,False,False,False
Qatar,QAT,AFC,50,1421.4,2,4,4,0.444,1.29,1.3,1,9.5,0.297,74.6,0,278.0,32,8,4.5,43.6,73.2,0,9.5,0.48,0,1.0,-0.010000000000000009,46.3,8.6875,58.400000000000006,2.8215,0.1,Developing,5.631211781821365,True,False,False,False,False,False,True,False,False,False
Uruguay,URU,CONMEBOL,10,1809.9,6,2,2,0.693,2.06,1.03,3,16.3,0.401,79.1,4,649.0,45,14,7.7,53.9,86.5,0,4.7,0.79,0,2.0,1.03,61.56499999999999,14.422222222222222,70.2,6.536300000000001,0.3,Elite,6.476972362889683,False,False,False,True,False,False,False,True,False,False
Saudi Arabia,KSA,AFC,34,1560.7,1,7,2,0.362,0.85,1.83,0,8.6,0.358,71.6,1,279.0,27,7,2.7,44.7,72.0,0,11.8,0.5,0,0.5,-0.9800000000000001,38.129999999999995,10.333333333333334,58.35,3.0787999999999998,0.0,Mid,5.634789603169249,True,False,False,False,False,False,False,False,True,False
Brazil,BRA,CONMEBOL,5,1963.2,7,2,1,0.685,2.21,0.86,7,19.7,0.535,84.1,4,721.0,47,21,7.8,62.7,92.6,0,4.2,0.78,1,2.2,1.35,63.585,15.340425531914894,77.65,10.5395,0.7,Elite,6.582025138892826,False,False,False,True,False,False,False,True,False,False
South Korea,KOR,AFC,33,1528.9,5,3,2,0.505,1.32,1.47,1,12.8,0.381,77.3,3,395.0,33,9,4.9,55.2,77.9,0,9.4,0.35,0,1.7,-0.1499999999999999,49.254999999999995,11.969696969696969,66.55000000000001,4.8768,0.1,Mid,5.981414211254481,True,False,False,False,False,False,False,False,True,False
USA,USA,CONCACAF,30,1692.6,3,4,3,0.595,1.01,1.47,3,10.1,0.323,78.6,3,432.0,25,3,8.4,50.4,79.9,1,1.5,0.92,1,1.2,-0.45999999999999996,62.86,17.28,65.15,3.2623,0.3,Mid,6.07073772800249,False,False,True,False,False,False,False,False,True,False
Austria,AUT,UEFA,25,1549.2,3,2,5,0.416,1.37,1.35,1,11.5,0.408,78.0,3,294.0,43,11,4.8,46.2,77.1,0,6.7,0.75,0,1.4,0.020000000000000018,48.25999999999999,6.837209302325581,61.65,4.691999999999999,0.1,Mid,5.68697535633982,False,False,False,False,False,True,False,False,True,False
